	AUC	Accuracy	Precision	Recall	validation	outer_split	vector_size
30	0.5383101009266303	0.5304643486461669	0.3102468050721807	0.556074143219096	test	0	25
31	0.540118190880867	0.5340133521951704	0.3118314590979592	0.5539405254033871	test	0	25
32	0.5328743460044301	0.4364033454942546	0.29805461789950083	0.7513001733564475	test	0	25
33	0.5341256757191593	0.49360931179113	0.3031619481741713	0.6258612259412366	test	0	25
34	0.5388670207127366	0.53181694090785	0.31086018927340736	0.5548295328265991	test	0	25
35	0.5403593300696619	0.5345965800511255	0.31205201264493676	0.5534071209494599	test	0	25
36	0.5396837959958584	0.5260839351748443	0.31031155709405067	0.57047606347513	test	0	25
37	0.5366838263739899	0.5330082148263966	0.30909051024543505	0.5450060008001067	test	0	25
38	0.529561282825453	0.5386419477328568	0.30454478012604264	0.5090012001600214	test	0	25
39	0.5082978544740393	0.6563671109125655	0.3029941733171018	0.17304529492821266	test	0	25
40	0.5278229778649112	0.46652023924751196	0.29895553317268236	0.666622216295506	test	0	25
41	0.5363133752406465	0.49409326682053956	0.3049830250974529	0.631906476419078	test	0	25
42	0.5383368244080475	0.5308366217457127	0.3103143328351069	0.5553184869093657	test	0	25
43	0.5400292901385457	0.5339637157818976	0.31176144758716423	0.5537627239187447	test	0	25
44	0.5371327962425495	0.4293301566028839	0.3004460662398657	0.7812152731475308	test	0	25
45	0.5345346234955425	0.4995780904871814	0.3039234210293838	0.6136818242432325	test	0	25
46	0.5392520433861793	0.5320775320775321	0.31117636436202245	0.5554962883940081	test	0	25
47	0.5402015694743565	0.5344476708113072	0.31192418519311954	0.5532293194648175	test	0	25
0	0.5545183802284749	0.5545183802284749	0.5509448285674307	0.5901231275281149	train	0	25
1	0.5469173667600126	0.5469173667600125	0.546025429851905	0.5571631773125305	train	0	25
2	0.5331933146641775	0.5331933146641775	0.5345240632708123	0.5112237187180514	train	0	25
3	0.5082455438502912	0.5082455438502912	0.5252028853312982	0.17333422234075654	train	0	25
4	0.5456949815530959	0.5456949815530959	0.5391234348447028	0.6343067964617504	train	0	25
5	0.5595746099479931	0.5595746099479931	0.5513029210015712	0.6399742187847268	train	0	25
6	0.562163844068098	0.562163844068098	0.5576995165955733	0.6002800373383118	train	0	25
7	0.5551295728319331	0.5551295728319331	0.5526205788471782	0.5787882828821621	train	0	25
8	0.5407609903542694	0.5407609903542695	0.5367568361205517	0.5941014357469885	train	0	25
9	0.5583744499266569	0.5583744499266569	0.549439426062984	0.6497533004400587	train	0	25
10	0.560385829221674	0.560385829221674	0.5582924052772177	0.5777881495310486	train	0	25
11	0.5552518113526248	0.5552518113526248	0.5521275433862473	0.5847001822465218	train	0	25
12	0.5550406720896119	0.5550406720896119	0.5512944275260163	0.5919233675601191	train	0	25
13	0.5482619904876206	0.5482619904876206	0.5467657451267398	0.5646308396675113	train	0	25
14	0.5330044005867449	0.533004400586745	0.5343563954923095	0.510690314264124	train	0	25
15	0.5082455438502912	0.5082455438502912	0.5251784416167774	0.17337867271191712	train	0	25
16	0.5437058274436591	0.5437058274436591	0.532775175834018	0.7458327777036938	train	0	25
17	0.5712094945992799	0.5712094945992799	0.5640233951036154	0.6301506867582344	train	0	25
18	0.564386362626128	0.564386362626128	0.5613077754221885	0.5883673378672712	train	0	25
19	0.5520513846290617	0.5520513846290617	0.5499283630164812	0.572476330177357	train	0	25
20	0.5416388851846913	0.5416388851846913	0.5299333528632312	0.7404765079788417	train	0	25
21	0.5667200071120594	0.5667200071120594	0.5634061192349099	0.5937902831488643	train	0	25
22	0.5642863492910165	0.5642863492910165	0.5605726837456806	0.5936569320353825	train	0	25
23	0.5522514112992843	0.5522514112992843	0.5503945875914633	0.5702760368049073	train	0	25
24	0.5559074543272436	0.5559074543272436	0.553048930590733	0.5837667244521493	train	0	25
25	0.5481619771525092	0.5481619771525092	0.5468661354501857	0.5622305196248388	train	0	25
26	0.5332599902209184	0.5332599902209184	0.5344584215551748	0.51409076765791	train	0	25
27	0.5082455438502912	0.5082455438502912	0.5251784416167774	0.17337867271191712	train	0	25
28	0.5412054940658754	0.5412054940658754	0.5317317821032044	0.708827843712495	train	0	25
29	0.5686424856647553	0.5686424856647553	0.5588278248389651	0.6540205360714761	train	0	25
30	0.5645086011468197	0.5645086011468196	0.5614666327995966	0.5882117615682091	train	0	25
31	0.5545628305996355	0.5545628305996355	0.5523965954758361	0.575365604302796	train	0	25
32	0.5416611103702716	0.5416611103702716	0.5286143908663833	0.7688802951504644	train	0	25
33	0.570920567186736	0.570920567186736	0.5600620035195578	0.6668222429657288	train	0	25
34	0.56305285149131	0.56305285149131	0.5601248654695167	0.5862114948659821	train	0	25
35	0.5545072676356848	0.5545072676356848	0.552399763645966	0.5748099746632884	train	0	25
36	0.554673956527537	0.554673956527537	0.5511412389738007	0.589611948259768	train	0	25
37	0.5481730897452993	0.5481730897452993	0.5468727674383507	0.5622749699959995	train	0	25
38	0.5332599902209184	0.5332599902209184	0.5344584215551748	0.51409076765791	train	0	25
39	0.5082455438502912	0.5082455438502912	0.5251784416167774	0.17337867271191712	train	0	25
40	0.5425723429790638	0.5425723429790638	0.5348775753958331	0.683157754367249	train	0	25
41	0.5718429123883184	0.5718429123883184	0.5593666286313731	0.6800684535715874	train	0	25
42	0.5642974618838067	0.5642974618838067	0.5613029558886826	0.5877005822998621	train	0	25
43	0.5545739431924256	0.5545739431924256	0.552412334922361	0.5753211539316353	train	0	25
44	0.5419611503756057	0.5419611503756057	0.528581501079214	0.7896830688536248	train	0	25
45	0.5732319864870873	0.5732319864870872	0.5620633498669215	0.6667555674089879	train	0	25
46	0.5629861759345691	0.5629861759345691	0.5600741161766868	0.5860336933813397	train	0	25
47	0.5543628039294127	0.5543628039294127	0.5522569969610143	0.5744765968795839	train	0	25
0	0.541678519888543	0.52363934182116	0.31128361356457207	0.5825221140596524	test	1	25
1	0.5402219042049117	0.5414464050827688	0.3128650219417594	0.5374494377028047	test	1	25
2	0.5308544596618001	0.5403295857841313	0.30562347844503124	0.5094012535004668	test	1	25
3	0.509893377854502	0.6448266448266449	0.30001673896936343	0.2043828065964351	test	1	25
4	0.5356875542801347	0.48474921202193927	0.3030937478897352	0.6510201360181357	test	1	25
5	0.5439300414930659	0.518973518973519	0.3124102748125715	0.6004356136373739	test	1	25
6	0.5406024549823144	0.52185243094334	0.3113280634430347	0.5830555185135796	test	1	25
7	0.5414356543825909	0.5368550368550369	0.3129606474026076	0.5518069075876784	test	1	25
8	0.5336084141671585	0.4848733030551212	0.3016840550988112	0.6439525270036005	test	1	25
9	0.5403772807837707	0.5033876852058671	0.30749386960044056	0.6241276614659732	test	1	25
10	0.5415796400229745	0.5315067133248952	0.3128468689499356	0.5643863626261278	test	1	25
11	0.5417087866818378	0.538269674633311	0.31336375005550915	0.5494954882873273	test	1	25
12	0.5407619901031018	0.5174099719554265	0.31000590578072174	0.5936347068498021	test	1	25
13	0.5405248177707529	0.5383689474598565	0.31257220240434624	0.5454060541405521	test	1	25
14	0.5311749910747452	0.5406149951604498	0.3059064129084645	0.5098013068409121	test	1	25
15	0.5099206132624164	0.6448266448266449	0.3000817131676593	0.20447170733875625	test	1	25
16	0.5395199829601478	0.42503660685478867	0.3005947260807715	0.7987287193848068	test	1	25
17	0.5393563088103255	0.5222743404561586	0.3096208530155229	0.5780326265724318	test	1	25
18	0.5400803748934615	0.5252028888392525	0.3115336093464206	0.5737653909410144	test	1	25
19	0.5399550516138871	0.5371156280247189	0.31205504193589595	0.5463839623060853	test	1	25
20	0.534443228546318	0.44027498572953117	0.29924514495919474	0.7476552429212784	test	1	25
21	0.5326204522702563	0.5025314570769116	0.30323166240224386	0.600746766235498	test	1	25
22	0.5408546591294833	0.5256123892487529	0.312046621478476	0.5753656043027958	test	1	25
23	0.5402708322111985	0.537884992430447	0.31237473458252063	0.5456727563675157	test	1	25
24	0.5413894489988418	0.5206115206115206	0.310834813910122	0.588434013424012	test	1	25
25	0.540593677623737	0.5384682202864021	0.31263876818233466	0.5454060541405521	test	1	25
26	0.5313240144850774	0.5405157223339041	0.30599184185149586	0.5105125127794817	test	1	25
27	0.5099206132624164	0.6448266448266449	0.3000817131676593	0.20447170733875625	test	1	25
28	0.5354318274817988	0.47067728885910703	0.302488266858528	0.6820464950882339	test	1	25
29	0.5407083583416888	0.5059067331794604	0.3084505942432227	0.619504822865271	test	1	25
30	0.5409925085388019	0.5260467078648897	0.3122807288195363	0.5748321998488687	test	1	25
31	0.5407104554038205	0.5383813565631748	0.31279679123084536	0.54598390896564	test	1	25
32	0.5392838953151083	0.43233315960588686	0.30123066604380266	0.7814375250033337	test	1	25
33	0.5377675001608264	0.4913012185739458	0.3051514552479146	0.6429746188380673	test	1	25
34	0.5409758055020533	0.5256496165587075	0.3121465026760107	0.5756767569009202	test	1	25
35	0.5402632348087631	0.53449730722458	0.3118967441360315	0.5533182202071387	test	1	25
36	0.5407888983830976	0.5285409376318467	0.3116323010458761	0.5685202471440636	test	1	25
37	0.5405628449565337	0.5384434020797657	0.31261218984724176	0.5453616037693916	test	1	25
38	0.5313240144850774	0.5405157223339041	0.30599184185149586	0.5105125127794817	test	1	25
39	0.5099206132624164	0.6448266448266449	0.3000817131676593	0.20447170733875625	test	1	25
40	0.5301781783589611	0.4627106445288263	0.29808114752550824	0.682935502511446	test	1	25
41	0.5419203339938861	0.5059067331794604	0.3091601688083493	0.6234609058985643	test	1	25
42	0.5408476895830885	0.5194574740029285	0.3112290849455817	0.5892785704760634	test	1	25
43	0.540674612514283	0.5383689474598565	0.31276996635936677	0.5458950082233187	test	1	25
44	0.5373763182999736	0.44336485245576157	0.30071636949077646	0.7502333644485931	test	1	25
45	0.5390429030469225	0.508884917975827	0.3077961317403579	0.6073254211672667	test	1	25
46	0.5412030675801905	0.5257612984885712	0.3123543220953104	0.5761657109836867	test	1	25
47	0.5407943321500004	0.5358126721763086	0.31242607882978635	0.5520736098146419	test	1	25
0	0.556529759523492	0.5565297595234919	0.5517427897735581	0.6026136818242432	train	1	25
1	0.5473618704716184	0.5473618704716184	0.5472211547631981	0.5483620038227319	train	1	25
2	0.5350824554385029	0.5350824554385029	0.5362719832154484	0.518624705516291	train	1	25
3	0.5075676756900919	0.5075676756900921	0.5203568789950218	0.20562741698893186	train	1	25
4	0.5452393652486998	0.5452393652486998	0.5388030018558444	0.6612659465706537	train	1	25
5	0.5604525047784149	0.5604525047784149	0.5539450238021155	0.6200604525047785	train	1	25
6	0.5608081077476997	0.5608081077476997	0.5556521726291912	0.6083033293328	train	1	25
7	0.5531293061297061	0.5531293061297061	0.5516629716576881	0.5674534382362092	train	1	25
8	0.5454616171045029	0.5454616171045028	0.5373344207086844	0.6553318220207138	train	1	25
9	0.5594412588345112	0.5594412588345112	0.5511918545477436	0.6483975641196603	train	1	25
10	0.5634417922389652	0.5634417922389652	0.5598340422615022	0.5921011690447616	train	1	25
11	0.5527625905676312	0.5527625905676312	0.55165336956003	0.5635418055740765	train	1	25
12	0.5565742098946526	0.5565742098946526	0.5505698976849	0.6151931368626928	train	1	25
13	0.5483953416011024	0.5483953416011024	0.547598576740052	0.5568075743432458	train	1	25
14	0.5349268791394408	0.5349268791394408	0.5361264778466553	0.5182913277325865	train	1	25
15	0.5075676756900921	0.5075676756900921	0.5203615650207274	0.20564964217451218	train	1	25
16	0.5446392852380318	0.5446392852380318	0.5293397578492435	0.8081521980708538	train	1	25
17	0.5692647908610037	0.5692647908610037	0.5634205132321469	0.616837800595635	train	1	25
18	0.5582299862203849	0.558229986220385	0.5542636568488546	0.5963017291194381	train	1	25
19	0.5508623372005156	0.5508623372005156	0.5497957411370625	0.5612526114593057	train	1	25
20	0.5423723163088412	0.5423723163088412	0.530189820390982	0.7521225052229186	train	1	25
21	0.5708205538516247	0.5708205538516247	0.5615871985301923	0.6500866782237632	train	1	25
22	0.5586300395608303	0.5586300395608303	0.5545709083218654	0.597257412099391	train	1	25
23	0.5509512379428368	0.5509512379428368	0.5499247497733638	0.561052584789083	train	1	25
24	0.556007467662355	0.556007467662355	0.5506415412163727	0.6086144819309242	train	1	25
25	0.5483508912299419	0.5483508912299419	0.5475565399083808	0.5567408987865048	train	1	25
26	0.5348157532115393	0.5348157532115393	0.5359842799906404	0.5185358047739698	train	1	25
27	0.5075787882828822	0.5075787882828822	0.520390816675566	0.20567186736009246	train	1	25
28	0.5438725163355114	0.5438725163355114	0.5348913262436548	0.687913944081433	train	1	25
29	0.5699759967995733	0.5699759967995733	0.5593958705711625	0.6594434813530693	train	1	25
30	0.5582299862203849	0.5582299862203849	0.5542451355659597	0.5964795306040805	train	1	25
31	0.5531293061297062	0.5531293061297062	0.5520206976413635	0.5637196070587189	train	1	25
32	0.5414388585144686	0.5414388585144686	0.5277594327126229	0.7878606036360404	train	1	25
33	0.5685202471440637	0.5685202471440637	0.5566952642164118	0.6758234431257502	train	1	25
34	0.5587078277103614	0.5587078277103613	0.5546055651622087	0.5975907898830956	train	1	25
35	0.5558296661777127	0.5558296661777126	0.5537057569329726	0.5754545050451171	train	1	25
36	0.5570076010134685	0.5570076010134685	0.5536386880875748	0.5919678179312797	train	1	25
37	0.5483286660443615	0.5483286660443615	0.5475366724092646	0.5566964484153442	train	1	25
38	0.5348157532115393	0.5348157532115393	0.5359842799906404	0.5185358047739698	train	1	25
39	0.5075787882828822	0.5075787882828822	0.520390816675566	0.20567186736009246	train	1	25
40	0.5444059207894386	0.5444059207894386	0.5360489572160052	0.6958038849624394	train	1	25
41	0.5669311463750722	0.5669311463750722	0.5567317413863246	0.6567320087122728	train	1	25
42	0.5603858292216739	0.560385829221674	0.5547824139793712	0.6129928434902431	train	1	25
43	0.5530737431657554	0.5530737431657554	0.551976644819869	0.5635640307596569	train	1	25
44	0.5439280792994622	0.5439280792994622	0.5318278471681003	0.7619682624349914	train	1	25
45	0.5722651909143441	0.5722651909143441	0.5623375682923651	0.6515313152864826	train	1	25
46	0.5586522647464106	0.5586522647464106	0.5545469309060893	0.5976352402542561	train	1	25
47	0.5541627772591902	0.5541627772591902	0.5524044270582333	0.571142819042539	train	1	25
0	0.5444848389650608	0.5321023502841684	0.31415718604380855	0.5725207805485176	test	2	25
1	0.5436946574600061	0.5379718561536744	0.3148317281982357	0.5566519980441837	test	2	25
2	0.535888648420408	0.5415208597026779	0.309750965933254	0.523136418189092	test	2	25
3	0.5041399082629094	0.6467996922542377	0.29203584099967056	0.18113526247944167	test	2	25
4	0.5386473606283039	0.4868959868959869	0.30523041125261197	0.6558207761034804	test	2	25
5	0.5470780037853682	0.5113791477427841	0.3132891221883301	0.6279059430146242	test	2	25
6	0.5437327385931982	0.5238130692676147	0.3136477504117929	0.5888340667644575	test	2	25
7	0.5455148086779971	0.5386915841461296	0.3162094670895524	0.5609636840467618	test	2	25
8	0.5351639866201146	0.49842404387858935	0.30412172206569166	0.6183491132150953	test	2	25
9	0.545666342364674	0.5027672300399573	0.3108349879529797	0.6427968173534249	test	2	25
10	0.5421789211528306	0.5264810264810265	0.3128445350897584	0.5777214739743077	test	2	25
11	0.5453698875665476	0.5371280371280371	0.3158732570754454	0.5640307596568431	test	2	25
12	0.545240317363116	0.5230809321718413	0.3136314030970583	0.5954127216962262	test	2	25
13	0.5435655521225642	0.53910108455563	0.3149175261561112	0.5536738231764234	test	2	25
14	0.5354735644129598	0.541334723152905	0.30942639651842696	0.5222029603947193	test	2	25
15	0.5058630012013215	0.6352468170649989	0.2935223135256757	0.21291727785927014	test	2	25
16	0.5375814653829872	0.4645099645099645	0.30197485870759794	0.7030270702760368	test	2	25
17	0.5421247166306056	0.5282679373588465	0.3124741601047117	0.5734986887140506	test	2	25
18	0.5425038487058765	0.5321519866974412	0.31366158109150327	0.565942125616749	test	2	25
19	0.5435311153091686	0.5377360831906286	0.31470205175843374	0.5566519980441837	test	2	25
20	0.5359141816153279	0.4863127590400318	0.3036681712376261	0.6482197626350181	test	2	25
21	0.5395734345142511	0.5248057975330702	0.3103693063089602	0.5730097346312841	test	2	25
22	0.541886498636734	0.5212692030873849	0.31204491464754885	0.5885673645374938	test	2	25
23	0.5439221858317472	0.539870448961358	0.3152729229551011	0.5530959683513357	test	2	25
24	0.5448585843339366	0.513166058620604	0.3121151770471676	0.6166155487398319	test	2	25
25	0.5446209138488975	0.5371280371280371	0.31534653712929017	0.5615859892430102	test	2	25
26	0.5357888261968702	0.5411609957064503	0.30962915983743455	0.5236253722718585	test	2	25
27	0.5058630012013215	0.6352468170649989	0.2935223135256757	0.21291727785927014	test	2	25
28	0.5332487088989912	0.48633757724666815	0.3028814361615556	0.63946303951638	test	2	25
29	0.5423428593006224	0.5287394832849378	0.3122589771030109	0.5731430857447659	test	2	25
30	0.5423581631481327	0.5318045318045317	0.3135052603915516	0.566253278214873	test	2	25
31	0.5455268974893659	0.5411237683964957	0.31666866166077506	0.5554962883940081	test	2	25
32	0.5414726347590318	0.48421562057925693	0.3063354049873801	0.6711117037827266	test	2	25
33	0.5377801422201138	0.5012533194351376	0.3061966708183495	0.620482731030804	test	2	25
34	0.5421372691601468	0.5211202938475665	0.31220392963198557	0.5897230741876694	test	2	25
35	0.5454229660800418	0.5411113592931774	0.3165539367508288	0.5551851357958839	test	2	25
36	0.5450392117446701	0.5131908768272405	0.3122309883688948	0.6171489531937592	test	2	25
37	0.5446209138488975	0.5371280371280371	0.31534700701941015	0.5615859892430102	test	2	25
38	0.5357802187152472	0.541148586603132	0.30962077023312085	0.5236253722718585	test	2	25
39	0.5058630012013215	0.6352468170649989	0.2935223135256757	0.21291727785927014	test	2	25
40	0.5374564634922454	0.4887325341870796	0.30538798426119534	0.647775258923412	test	2	25
41	0.5383919563666176	0.5098900553446007	0.3072917933237256	0.6029248344223674	test	2	25
42	0.5425651249302326	0.531494304221577	0.3136045615580109	0.5676312397208516	test	2	25
43	0.545486044377494	0.5411237683964957	0.31664086349405024	0.5553629372805263	test	2	25
44	0.5377345359969736	0.45222495222495224	0.30149797203751366	0.7313419567053385	test	2	25
45	0.539057497543367	0.5236889782344328	0.3094888041448177	0.5738542916833355	test	2	25
46	0.5437616670315693	0.5281934827389373	0.31437522211752655	0.579010534737965	test	2	25
47	0.5453627137086805	0.5410244955699501	0.3164941454887996	0.5551851357958838	test	2	25
0	0.558085522514113	0.558085522514113	0.5548737860490153	0.5900564519713739	train	2	25
1	0.5533293327999288	0.5533293327999288	0.5515540637713683	0.5694537049384362	train	2	25
2	0.5374938880739654	0.5374938880739654	0.5384644705156637	0.5250033337778371	train	2	25
3	0.5017446770680535	0.5017446770680535	0.5060821462364969	0.1765346490643197	train	2	25
4	0.547261857136507	0.547261857136507	0.5388471376289758	0.6576654665066454	train	2	25
5	0.5622194070320488	0.5622194070320488	0.5533973408742555	0.6478863848513136	train	2	25
6	0.5625861225941237	0.5625861225941237	0.5568698030466531	0.6137929501711339	train	2	25
7	0.5565742098946526	0.5565742098946526	0.5543488911746572	0.5766768902520335	train	2	25
8	0.5438280659643507	0.5438280659643507	0.5374991706164415	0.6290616526647997	train	2	25
9	0.5600080010668088	0.5600080010668088	0.5501815233663231	0.6613992976841357	train	2	25
10	0.5649642174512157	0.5649642174512157	0.5597197789799849	0.6069253678268214	train	2	25
11	0.5577299195448281	0.5577299195448282	0.555106114367513	0.5812775036671556	train	2	25
12	0.558685602524781	0.558685602524781	0.5529915867151075	0.6114148553140418	train	2	25
13	0.5530515179801752	0.5530515179801752	0.5515408903862575	0.5665644308129973	train	2	25
14	0.5373383117749033	0.5373383117749033	0.538299011845976	0.5248255322931946	train	2	25
15	0.5025114459705738	0.5025114459705738	0.5067049995025167	0.2085389162999511	train	2	25
16	0.5452282526559098	0.5452282526559097	0.5351042800874538	0.7114281904253902	train	2	25
17	0.5719540383162199	0.5719540383162199	0.5664757848741282	0.6135929235009112	train	2	25
18	0.5641085478063741	0.5641085478063742	0.560163517053797	0.5953238209539049	train	2	25
19	0.5545294928212651	0.5545294928212651	0.5526732155765756	0.571142819042539	train	2	25
20	0.5469173667600125	0.5469173667600125	0.5384302256209725	0.6580432946615105	train	2	25
21	0.5738098413121748	0.5738098413121749	0.5674498755512856	0.6200604525047785	train	2	25
22	0.5634195670533849	0.5634195670533849	0.5574338074066958	0.6167044494821532	train	2	25
23	0.5545517180068453	0.5545517180068453	0.5530820385693537	0.5678312663910744	train	2	25
24	0.5592523447570787	0.5592523447570787	0.5514208356454701	0.6349513268435791	train	2	25
25	0.5550406720896119	0.5550406720896119	0.5528688761590469	0.5743876961372627	train	2	25
26	0.5371827354758412	0.5371827354758413	0.5380786732861288	0.5253811619327022	train	2	25
27	0.5025114459705738	0.5025114459705738	0.5067049995025167	0.2085389162999511	train	2	25
28	0.5450393385784772	0.5450393385784772	0.538069454697744	0.6476863581810908	train	2	25
29	0.5708650042227852	0.5708650042227853	0.5653943765913152	0.6150153353780504	train	2	25
30	0.5642752366982264	0.5642752366982264	0.560254576901459	0.596212828377117	train	2	25
31	0.5565186469307019	0.5565186469307019	0.5547791438787865	0.572320753878295	train	2	25
32	0.5463061741565541	0.5463061741565541	0.5373318567303325	0.6783571142819044	train	2	25
33	0.5714095212695026	0.5714095212695026	0.5609266915460536	0.6630884117882384	train	2	25
34	0.5632195403831622	0.5632195403831622	0.5571661252282616	0.6173712050495621	train	2	25
35	0.5565742098946526	0.5565742098946527	0.5548137765838579	0.572631906476419	train	2	25
36	0.5593745832777705	0.5593745832777703	0.5514910419429636	0.6353736053696049	train	2	25
37	0.5550184469040317	0.5550184469040317	0.5528475565878603	0.5743654709516824	train	2	25
38	0.5371827354758412	0.5371827354758413	0.5380786732861288	0.5253811619327022	train	2	25
39	0.5025114459705738	0.5025114459705738	0.5067049995025167	0.2085389162999511	train	2	25
40	0.547028492687914	0.547028492687914	0.5388400569489559	0.6607769924878872	train	2	25
41	0.5773769835978131	0.5773769835978131	0.5676092410130866	0.6523980975241144	train	2	25
42	0.5638974085433612	0.5638974085433613	0.5597874223384873	0.5968573587589456	train	2	25
43	0.5565186469307019	0.5565186469307019	0.5547901593018894	0.5722096279503934	train	2	25
44	0.543316886696004	0.543316886696004	0.5317181168465391	0.7403876072365204	train	2	25
45	0.5778992754589501	0.5778992754589501	0.5711925187139657	0.6276170156020803	train	2	25
46	0.5630750766768903	0.5630750766768903	0.5586530220758651	0.6034582388762946	train	2	25
47	0.5565853224874427	0.5565853224874427	0.5548233267746837	0.5726541316619994	train	2	25
0	0.5428093758516158	0.5129799220708312	0.31090908772144693	0.6103480464061874	test	3	25
1	0.5417476598089384	0.5281562554289827	0.31220928755415284	0.5725207805485176	test	3	25
2	0.5322930626491905	0.5418931328022237	0.3069698525821576	0.5105569631506423	test	3	25
3	0.5068513258084776	0.6377906832452287	0.2965533934850389	0.21038360670311596	test	3	25
4	0.5372344698953256	0.4643238279601916	0.3021718750615376	0.7023158643374673	test	3	25
5	0.5441149892879611	0.5099148735512372	0.3112460953011263	0.6215495399386585	test	3	25
6	0.5408688013859277	0.5031146849328667	0.3096163545792918	0.6263501800240032	test	3	25
7	0.5430604953114753	0.5304023031295758	0.3135209860410488	0.5717206738676268	test	3	25
8	0.5339593811025354	0.45840468567741294	0.29989453132188915	0.7050273369782638	test	3	25
9	0.5427162293332547	0.5117266026356936	0.3106339880859986	0.6128817175623418	test	3	25
10	0.5434190194756834	0.5241853423671605	0.3131318607704028	0.5869671511757123	test	3	25
11	0.543194999981302	0.5299679845134391	0.3135150281345508	0.5731430857447659	test	3	25
12	0.5417232905007187	0.5112178293996475	0.3100110624878017	0.6107925501177934	test	3	25
13	0.5415667592176975	0.5250291613927978	0.3116616462720321	0.5790105347379652	test	3	25
14	0.5321129471649546	0.5414960414960415	0.3067759369252682	0.5108681157487664	test	3	25
15	0.5076529544950533	0.634489861762589	0.2977502504277908	0.22047384095657196	test	3	25
16	0.536056802500991	0.49020921748194474	0.3038390854348522	0.6398630928568254	test	3	25
17	0.5376911668696709	0.5114908296726478	0.30799117045214025	0.5970129350580078	test	3	25
18	0.5395425329780122	0.511627329809148	0.30956051723702227	0.602747032937725	test	3	25
19	0.5414226301001565	0.5275109820564367	0.311967454945402	0.572920833888963	test	3	25
20	0.533664909732632	0.4299257935621572	0.2987443922289514	0.7685469173667601	test	3	25
21	0.5413404176890017	0.5044424589879135	0.30895166337232943	0.6248833177757034	test	3	25
22	0.53907413171108	0.5109324200233291	0.30914240286870076	0.6027914833088857	test	3	25
23	0.5427533153088835	0.5283299828754374	0.3130262871734287	0.5754100546739566	test	3	25
24	0.5416688196848896	0.5112178293996475	0.3099643321492093	0.610614748633151	test	3	25
25	0.5416227795868258	0.5265430719976174	0.3118659309804107	0.5757656576432413	test	3	25
26	0.5320871247200856	0.5414588141860869	0.3067512562776515	0.5108681157487664	test	3	25
27	0.5076529544950533	0.634489861762589	0.2977502504277908	0.22047384095657196	test	3	25
28	0.5400717926638182	0.4809396173032537	0.30531049206124367	0.673956527537005	test	3	25
29	0.5402801203484559	0.4961407688680416	0.3067640356098634	0.6402186958261101	test	3	25
30	0.5393224654184525	0.511565284292557	0.309348484661769	0.6021691781126373	test	3	25
