	AUC	Accuracy	Precision	Recall	validation	outer_split	vector_size
21	0.5103729245452494	0.5334261527350701	0.2885395159337569	0.4581877440237128	test	0	50, 25, 50, 25, 50, 25
22	0.5132906640468446	0.5294428602273827	0.290794113126944	0.4767268411141989	test	0	50, 25, 50, 25, 50, 25
23	0.50712272512898	0.48464384897737334	0.2849150807951769	0.5580054401894192	test	0	50, 25, 50, 25, 50, 25
24	0.5085028718257002	0.5359501455576982	0.2870227603879327	0.44637093365165686	test	0	50, 25, 50, 25, 50, 25
25	0.5168109890718513	0.5408938955111644	0.29457255459434195	0.4622953202227642	test	0	50, 25, 50, 25, 50, 25
26	0.5071640382075243	0.4847034122298248	0.28495008501593694	0.5580054401894192	test	0	50, 25, 50, 25, 50, 25
0	0.8503290036540687	0.8503290036540687	0.8500585449377551	0.8504620210573723	train	0	50, 25, 50, 25, 50, 25
1	0.7992076895565947	0.7992076895565948	0.7871232371476836	0.8202404792650924	train	0	50, 25, 50, 25, 50, 25
2	0.5060017832896	0.5060017832896	0.50487441383423	0.6268231480023638	train	0	50, 25, 50, 25, 50, 25
3	0.8264956912112117	0.8264956912112116	0.8065985527387896	0.8591849048492886	train	0	50, 25, 50, 25, 50, 25
4	0.7828295868228112	0.7828295868228113	0.7745187842370764	0.798154307929262	train	0	50, 25, 50, 25, 50, 25
5	0.5124038355028121	0.5124038355028121	0.5128230193499634	0.562936101497887	train	0	50, 25, 50, 25, 50, 25
6	0.8509827396567382	0.8509827396567382	0.8420531113078134	0.8640129429307483	train	0	50, 25, 50, 25, 50, 25
7	0.7887642544769657	0.7887642544769657	0.7764546560322488	0.8109307097058291	train	0	50, 25, 50, 25, 50, 25
8	0.5122304459735286	0.5122304459735286	0.5126167997448559	0.56298945190335	train	0	50, 25, 50, 25, 50, 25
9	0.8317108463238511	0.8317108463238512	0.8214098420337413	0.8476623670992873	train	0	50, 25, 50, 25, 50, 25
10	0.7794288513926662	0.7794288513926662	0.7709254244985438	0.7952473213229603	train	0	50, 25, 50, 25, 50, 25
11	0.5060017832896	0.5060017832896	0.5048741538037826	0.6268498232050954	train	0	50, 25, 50, 25, 50, 25
12	0.8509563099313324	0.8509563099313324	0.8405762160155645	0.8662008531624936	train	0	50, 25, 50, 25, 50, 25
13	0.7931526753983165	0.7931526753983165	0.7988275790139998	0.7836698407667568	train	0	50, 25, 50, 25, 50, 25
14	0.5123771603000806	0.5123771603000806	0.5127924099876027	0.562936101497887	train	0	50, 25, 50, 25, 50, 25
15	0.8387924018321233	0.8387924018321232	0.8192157483543423	0.8694547284027483	train	0	50, 25, 50, 25, 50, 25
16	0.7884705732312512	0.7884705732312511	0.7820187932880608	0.8010345268341297	train	0	50, 25, 50, 25, 50, 25
17	0.5123371474959832	0.5123371474959832	0.5127465094093803	0.562936101497887	train	0	50, 25, 50, 25, 50, 25
18	0.8476751973808465	0.8476751973808465	0.8308716177278526	0.8731894887434486	train	0	50, 25, 50, 25, 50, 25
19	0.7764146950781696	0.7764146950781696	0.7657903406098496	0.7964738655019914	train	0	50, 25, 50, 25, 50, 25
20	0.5060151208909657	0.5060151208909657	0.5048852688582803	0.626876498407827	train	0	50, 25, 50, 25, 50, 25
21	0.8481687846877249	0.8481687846877249	0.8331502863256088	0.8707087233505546	train	0	50, 25, 50, 25, 50, 25
22	0.7963542497376168	0.7963542497376168	0.7822656551083959	0.8227483026630404	train	0	50, 25, 50, 25, 50, 25
23	0.5123238098946175	0.5123238098946175	0.5127337451982092	0.5628827510924239	train	0	50, 25, 50, 25, 50, 25
24	0.8451543366465515	0.8451543366465515	0.8332840808068113	0.8629194972692675	train	0	50, 25, 50, 25, 50, 25
25	0.7719998138356884	0.7719998138356884	0.7669734999560309	0.7818030917221688	train	0	50, 25, 50, 25, 50, 25
26	0.5123371474959832	0.5123371474959832	0.5127465094093803	0.562936101497887	train	0	50, 25, 50, 25, 50, 25
0	0.508773228849163	0.5585171728302224	0.288687401100935	0.3961692714183659	test	0	125, 100, 75, 50, 25, 5
1	0.5133506918474874	0.5497390385001973	0.29218395982044376	0.4309794521688093	test	0	125, 100, 75, 50, 25, 5
2	0.5260246550112697	0.5006440276671308	0.2982665216431668	0.5834780769228858	test	0	125, 100, 75, 50, 25, 5
3	0.5038073214167751	0.5483169658479201	0.282970462436743	0.4030516317561371	test	0	125, 100, 75, 50, 25, 5
4	0.5129058836732167	0.5488381443068698	0.2916942749605261	0.43156664899754216	test	0	125, 100, 75, 50, 25, 5
5	0.5262132144880726	0.49748717528720654	0.29819165366737255	0.591239978912493	test	0	125, 100, 75, 50, 25, 5
6	0.5054127429455495	0.5475798705988341	0.2846414397946348	0.40996008954330126	test	0	125, 100, 75, 50, 25, 5
7	0.5104826070034127	0.5433062072354461	0.2891718990885867	0.4361809107590606	test	0	125, 100, 75, 50, 25, 5
8	0.5262192334912096	0.4974722844740937	0.2981939613778781	0.5912933289207407	test	0	125, 100, 75, 50, 25, 5
9	0.5140199496085478	0.559246822672752	0.2935464892674101	0.411640758422395	test	0	125, 100, 75, 50, 25, 5
10	0.5123394705919554	0.5472671635234642	0.291127094513413	0.4332739877514992	test	0	125, 100, 75, 50, 25, 5
11	0.5223278043072641	0.5048357915583981	0.29608099939736443	0.5619245207388835	test	0	125, 100, 75, 50, 25, 5
12	0.508376037149228	0.5476096522250598	0.28733165861497645	0.419563349542602	test	0	125, 100, 75, 50, 25, 5
13	0.511992736387822	0.5454951567630351	0.2906851995278162	0.4361543167972526	test	0	125, 100, 75, 50, 25, 5
14	0.5273528116763078	0.4975392931331015	0.2989469842299135	0.5948411578135168	test	0	125, 100, 75, 50, 25, 5
15	0.5131714720391995	0.562135640416645	0.2928661613990415	0.40233175133109894	test	0	125, 100, 75, 50, 25, 5
16	0.5108319489327889	0.5514217003819494	0.2899244161185907	0.4189496244065953	test	0	125, 100, 75, 50, 25, 5
17	0.5274747740612051	0.49691387898236183	0.29898065433114246	0.5966549852584371	test	0	125, 100, 75, 50, 25, 5
18	0.5105567750514062	0.5541243829619317	0.2899086456893259	0.4119339341856973	test	0	125, 100, 75, 50, 25, 5
19	0.5111904211303994	0.5478851322676475	0.29003115578816896	0.42812543497553723	test	0	125, 100, 75, 50, 25, 5
20	0.5189247224144568	0.5118195829083247	0.29395972156840877	0.5350094405521059	test	0	125, 100, 75, 50, 25, 5
21	0.5113890839397034	0.5493146503264811	0.2903949363733088	0.4255379729116049	test	0	125, 100, 75, 50, 25, 5
22	0.5125824560904325	0.5503867888706063	0.291497761822707	0.42700536998922034	test	0	125, 100, 75, 50, 25, 5
23	0.5274412294105156	0.49693621520203113	0.29896117630889213	0.5964949424146588	test	0	125, 100, 75, 50, 25, 5
24	0.5102857760499625	0.5493965497986018	0.2891511908458059	0.42175088761168833	test	0	125, 100, 75, 50, 25, 5
25	0.5110936823877277	0.549418886018271	0.2900585204448251	0.4243377351902144	test	0	125, 100, 75, 50, 25, 5
26	0.527428251922931	0.49670540759878196	0.29893445322455703	0.5969750729976975	test	0	125, 100, 75, 50, 25, 5
0	0.9188425506440359	0.9188425506440356	0.9177608001464426	0.920910195485904	train	0	125, 100, 75, 50, 25, 5
1	0.9098938760963657	0.9098938760963657	0.9051864239126279	0.9156291784510013	train	0	125, 100, 75, 50, 25, 5
2	0.5610976485179089	0.5610976485179089	0.5542825205489934	0.6227688829128086	train	0	125, 100, 75, 50, 25, 5
3	0.9271390189752692	0.9271390189752692	0.9211420313000602	0.9342744336318679	train	0	125, 100, 75, 50, 25, 5
4	0.910893303942084	0.9108933039420841	0.9092533294070637	0.912933921374623	train	0	125, 100, 75, 50, 25, 5
5	0.5630185648026556	0.5630185648026556	0.5551081621286018	0.6344798277122015	train	0	125, 100, 75, 50, 25, 5
6	0.9390888644426677	0.9390888644426677	0.9311512737283362	0.9483050125075323	train	0	125, 100, 75, 50, 25, 5
7	0.9040516075306808	0.9040516075306808	0.8955165333300132	0.9154953200210338	train	0	125, 100, 75, 50, 25, 5
8	0.5630585768952244	0.5630585768952244	0.5551339376568569	0.6346132008797452	train	0	125, 100, 75, 50, 25, 5
9	0.932580593834839	0.932580593834839	0.9285449882600496	0.9372619908771802	train	0	125, 100, 75, 50, 25, 5
10	0.9183229071642038	0.9183229071642038	0.9133454368142404	0.9245378935592101	train	0	125, 100, 75, 50, 25, 5
11	0.5506416215187615	0.5506416215187615	0.5465057059834924	0.594361639131653	train	0	125, 100, 75, 50, 25, 5
12	0.9420764209764516	0.9420764209764516	0.9338803360262791	0.9515324957333906	train	0	125, 100, 75, 50, 25, 5
13	0.9039982749134299	0.9039982749134297	0.8962027068647322	0.9144016566318383	train	0	125, 100, 75, 50, 25, 5
14	0.5666061461887062	0.5666061461887062	0.5581710183672204	0.6393609771255547	train	0	125, 100, 75, 50, 25, 5
15	0.941302887769645	0.9413028877696451	0.9372610926619053	0.9459841631406161	train	0	125, 100, 75, 50, 25, 5
16	0.9315797400860459	0.9315797400860459	0.9327749082172523	0.9302193702073576	train	0	125, 100, 75, 50, 25, 5
17	0.567939910594454	0.5679399105944543	0.5590889253335516	0.6430421636408491	train	0	125, 100, 75, 50, 25, 5
18	0.9279655446887132	0.9279655446887132	0.9233557407882893	0.9336074710262756	train	0	125, 100, 75, 50, 25, 5
19	0.9267114771650018	0.9267114771650018	0.9241972819472791	0.9298725328034552	train	0	125, 100, 75, 50, 25, 5
20	0.5446800310499644	0.5446800310499644	0.5425232696970661	0.5641135758267932	train	0	125, 100, 75, 50, 25, 5
21	0.9396757253065179	0.939675725306518	0.9312670893728288	0.9494520889166973	train	0	125, 100, 75, 50, 25, 5
22	0.9238846300114516	0.9238846300114516	0.9230321951012153	0.9249648832233766	train	0	125, 100, 75, 50, 25, 5
23	0.5679665829510718	0.5679665829510718	0.5591047918417285	0.6431488587595474	train	0	125, 100, 75, 50, 25, 5
24	0.9051055797266524	0.9051055797266524	0.8942546416601271	0.9191494257623629	train	0	125, 100, 75, 50, 25, 5
25	0.9200835167938368	0.9200835167938367	0.9196873200705822	0.9205103634407787	train	0	125, 100, 75, 50, 25, 5
26	0.5677531841753334	0.5677531841753334	0.5588844391810889	0.6433089156681645	train	0	125, 100, 75, 50, 25, 5
0	0.5126455164871537	0.5412512750258728	0.2910208475894996	0.4478913360512152	test	0	50, 50, 50, 50, 50, 50
1	0.5144193048428621	0.5490168340642241	0.2932164236437638	0.4361013248113869	test	0	50, 50, 50, 50, 50, 50
2	0.5055352651798766	0.5905994296818577	0.2836783351450657	0.31297422161796545	test	0	50, 50, 50, 50, 50, 50
3	0.5095949773035092	0.5481531669036788	0.28877418431587837	0.4223109488287056	test	0	50, 50, 50, 50, 50, 50
4	0.5149982055571622	0.5422861865372158	0.2933707689523888	0.45322649998646103	test	0	50, 50, 50, 50, 50, 50
5	0.5104920875578387	0.5818138499452763	0.2873160421162455	0.34903877179734527	test	0	50, 50, 50, 50, 50, 50
6	0.5147292114990613	0.5456812919269457	0.29312082301327236	0.44466367901757187	test	0	50, 50, 50, 50, 50, 50
7	0.5149826398655424	0.5402610359538682	0.29286880203681825	0.45776065671914457	test	0	50, 50, 50, 50, 50, 50
8	0.5105402726684242	0.5818361861649456	0.28734803811666754	0.3491454707879884	test	0	50, 50, 50, 50, 50, 50
9	0.5130513628876888	0.549873055818213	0.29184481150512204	0.4296990899273939	test	0	50, 50, 50, 50, 50, 50
10	0.5151181702257933	0.536367088324858	0.29299225686243957	0.4670171006307518	test	0	50, 50, 50, 50, 50, 50
11	0.5055967878694217	0.5906292113080834	0.2837346344338284	0.3131075956127324	test	0	50, 50, 50, 50, 50, 50
12	0.5111704101779332	0.5555390102076524	0.2905695466254599	0.41073388624694485	test	0	50, 50, 50, 50, 50, 50
13	0.5140795626602077	0.5395835039572335	0.292058941201239	0.45634694510341256	test	0	50, 50, 50, 50, 50, 50
14	0.5065941725708829	0.5899814609376745	0.2847136299009336	0.31782901697248583	test	0	50, 50, 50, 50, 50, 50
15	0.5107036101071379	0.5307681425944264	0.2888556912967394	0.465283445920905	test	0	50, 50, 50, 50, 50, 50
16	0.5135569854431902	0.5408566684783822	0.2918342121227958	0.45175912240003535	test	0	50, 50, 50, 50, 50, 50
17	0.5067060338691988	0.5900484695966823	0.2848794104981004	0.3180424118762159	test	0	50, 50, 50, 50, 50, 50
18	0.5150837985489575	0.5513770279426108	0.293865785667244	0.43292722603396694	test	0	50, 50, 50, 50, 50, 50
19	0.5141990248783402	0.5320487525221315	0.2919111378781195	0.4737925362904184	test	0	50, 50, 50, 50, 50, 50
20	0.505589469062905	0.5906068750884143	0.28372658552001573	0.3131342706168562	test	0	50, 50, 50, 50, 50, 50
21	0.5097897631538378	0.5339994490399148	0.28807907756064627	0.4549867322444824	test	0	50, 50, 50, 50, 50, 50
22	0.5142049343277572	0.5339547766005762	0.29189244055817193	0.4694975877498268	test	0	50, 50, 50, 50, 50, 50
23	0.506596327813181	0.5899963517507874	0.2847009454142895	0.3178023429942141	test	0	50, 50, 50, 50, 50, 50
24	0.5087831647468474	0.5403131537997632	0.2875665883929204	0.4374087354670896	test	0	50, 50, 50, 50, 50, 50
25	0.5138934812722726	0.5349077886397987	0.29174162105887236	0.4663235607820536	test	0	50, 50, 50, 50, 50, 50
26	0.5066957057149096	0.5900335787835694	0.2848691476913682	0.3180424118762159	test	0	50, 50, 50, 50, 50, 50
0	0.8622797798007197	0.8622797798007196	0.8483481835282914	0.882285916449252	train	0	50, 50, 50, 50, 50, 50
1	0.8108377271640057	0.8108377271640057	0.8154250200675779	0.8035421808882994	train	0	50, 50, 50, 50, 50, 50
2	0.5177249279563183	0.5177249279563183	0.5261621542696036	0.32774598336480565	train	0	50, 50, 50, 50, 50, 50
3	0.8613726407565563	0.8613726407565563	0.8605550725806737	0.8629993449953421	train	0	50, 50, 50, 50, 50, 50
4	0.8145858528556826	0.8145858528556826	0.8115949523376045	0.8199204650618455	train	0	50, 50, 50, 50, 50, 50
5	0.5294080591074108	0.5294080591074108	0.5361390421192522	0.3734115710127623	train	0	50, 50, 50, 50, 50, 50
6	0.8528099504867253	0.8528099504867254	0.8449759992553038	0.8644135405805184	train	0	50, 50, 50, 50, 50, 50
7	0.8208947930288879	0.8208947930288879	0.8141713828460494	0.8308847717194638	train	0	50, 50, 50, 50, 50, 50
8	0.5294213967087766	0.5294213967087766	0.53616664977183	0.3734915951979	train	0	50, 50, 50, 50, 50, 50
9	0.8541971663349806	0.8541971663349806	0.8510246452442172	0.8591856633386488	train	0	50, 50, 50, 50, 50, 50
10	0.7927253000857137	0.7927253000857135	0.782205796965863	0.8108236702073462	train	0	50, 50, 50, 50, 50, 50
11	0.5178716351675854	0.5178716351675854	0.5263729519129774	0.32787935368623555	train	0	50, 50, 50, 50, 50, 50
12	0.8750701175741045	0.8750701175741045	0.8812513081017359	0.8671342675303826	train	0	50, 50, 50, 50, 50, 50
13	0.8140256316181398	0.8140256316181398	0.8078874469318411	0.8239487693232636	train	0	50, 50, 50, 50, 50, 50
14	0.5190719680604542	0.5190719680604542	0.5278341909790534	0.33222725234909706	train	0	50, 50, 50, 50, 50, 50
15	0.8669209633879321	0.866920963387932	0.8447252188976699	0.8993301841652012	train	0	50, 50, 50, 50, 50, 50
16	0.8081567483296443	0.8081567483296442	0.8035508374074951	0.8156522049356852	train	0	50, 50, 50, 50, 50, 50
17	0.51908530566182	0.51908530566182	0.5278586944379039	0.33233395316002323	train	0	50, 50, 50, 50, 50, 50
18	0.8730558067725445	0.8730558067725445	0.8694874068486613	0.877857188151013	train	0	50, 50, 50, 50, 50, 50
19	0.8276158995934271	0.8276158995934269	0.8112542552167719	0.8539032830151776	train	0	50, 50, 50, 50, 50, 50
20	0.517871634456057	0.517871634456057	0.5263548507000372	0.327852679906561	train	0	50, 50, 50, 50, 50, 50
21	0.8538908390935833	0.8538908390935833	0.837232270158043	0.8788713481939188	train	0	50, 50, 50, 50, 50, 50
22	0.8027552488886779	0.8027552488886779	0.7905575217433862	0.8238415106740087	train	0	50, 50, 50, 50, 50, 50
23	0.5190853049502915	0.5190853049502915	0.5278484695127386	0.33225392612877164	train	0	50, 50, 50, 50, 50, 50
24	0.8507162402220333	0.8507162402220333	0.8416653099900808	0.8646531805266153	train	0	50, 50, 50, 50, 50, 50
25	0.8039829094558948	0.8039829094558948	0.7923188251763489	0.8240554046735695	train	0	50, 50, 50, 50, 50, 50
26	0.5191253163313319	0.5191253163313319	0.5279036515824616	0.3323873007193724	train	0	50, 50, 50, 50, 50, 50
0	0.5180523111438023	0.5323426052772648	0.2960258712792863	0.48570285409442515	test	1	5, 25, 50, 75, 100, 125
1	0.5255156257156791	0.5454240871999524	0.3031045085114136	0.4804481194985329	test	1	5, 25, 50, 75, 100, 125
2	0.5	0.720873786407767	0.0	0.0	test	1	5, 25, 50, 75, 100, 125
3	0.5252335751935646	0.5309130978616952	0.3008791347869212	0.512376633769005	test	1	5, 25, 50, 75, 100, 125
4	0.5263453419228292	0.514146167133242	0.2999140459566927	0.5539610562816751	test	1	5, 25, 50, 75, 100, 125
5	0.5	0.720873786407767	0.0	0.0	test	1	5, 25, 50, 75, 100, 125
6	0.5237026618995144	0.524063374828757	0.29897926641522005	0.5228861029607895	test	1	5, 25, 50, 75, 100, 125
7	0.5275707641005054	0.5193653582702961	0.3014905228174347	0.5461456388370232	test	1	5, 25, 50, 75, 100, 125
8	0.5	0.720873786407767	0.0	0.0	test	1	5, 25, 50, 75, 100, 125
9	0.5198245458048072	0.5202513550539043	0.2961234790768746	0.518858362229928	test	1	5, 25, 50, 75, 100, 125
10	0.5262840461160013	0.5094034784680446	0.2996268889908236	0.5644971992531342	test	1	5, 25, 50, 75, 100, 125
11	0.5	0.720873786407767	0.0	0.0	test	1	5, 25, 50, 75, 100, 125
12	0.5235685745154937	0.5013997260110786	0.2967342281946684	0.5737530008002135	test	1	5, 25, 50, 75, 100, 125
13	0.5270224697405279	0.5171019715289773	0.3004202588741781	0.5494798612963457	test	1	5, 25, 50, 75, 100, 125
14	0.5	0.720873786407767	0.0	0.0	test	1	5, 25, 50, 75, 100, 125
15	0.5216236787722517	0.5251429507415569	0.29777660178931054	0.513656975193385	test	1	5, 25, 50, 75, 100, 125
16	0.5262827438607647	0.5378223837036155	0.30220739812664077	0.5001600426780475	test	1	5, 25, 50, 75, 100, 125
17	0.5	0.720873786407767	0.0	0.0	test	1	5, 25, 50, 75, 100, 125
18	0.5229556164472142	0.5312109119066055	0.2993136576906566	0.5042678047479328	test	1	5, 25, 50, 75, 100, 125
19	0.5265652434364091	0.5320671272857228	0.3019311072892674	0.5141104294478528	test	1	5, 25, 50, 75, 100, 125
20	0.5	0.720873786407767	0.0	0.0	test	1	5, 25, 50, 75, 100, 125
21	0.5218370241042954	0.5413812615402942	0.2990115709838332	0.4775940250733529	test	1	5, 25, 50, 75, 100, 125
22	0.5250481609910791	0.5227157662755375	0.2995185537902054	0.5303280874899973	test	1	5, 25, 50, 75, 100, 125
23	0.5	0.720873786407767	0.0	0.0	test	1	5, 25, 50, 75, 100, 125
24	0.5211322794945095	0.5313747096313062	0.29794794879660935	0.4979461189650573	test	1	5, 25, 50, 75, 100, 125
25	0.527389166853024	0.5340326999821312	0.30271072243468994	0.5123499599893304	test	1	5, 25, 50, 75, 100, 125
26	0.5	0.720873786407767	0.0	0.0	test	1	5, 25, 50, 75, 100, 125
0	0.619405174713257	0.619405174713257	0.6235351930661741	0.6174179781275007	train	1	5, 25, 50, 75, 100, 125
1	0.5891170978927714	0.5891170978927713	0.5961548515993428	0.5570285409442518	train	1	5, 25, 50, 75, 100, 125
2	0.5	0.5	0.0	0.0	train	1	5, 25, 50, 75, 100, 125
3	0.6231795145372099	0.6231795145372099	0.620726292145886	0.6420112029874634	train	1	5, 25, 50, 75, 100, 125
4	0.5858228861029607	0.5858228861029608	0.5805200784272866	0.626913843691651	train	1	5, 25, 50, 75, 100, 125
5	0.5	0.5	0.0	0.0	train	1	5, 25, 50, 75, 100, 125
6	0.6213790344091759	0.6213790344091757	0.6164260006541253	0.6495332088556949	train	1	5, 25, 50, 75, 100, 125
7	0.5816884502534009	0.5816884502534009	0.5787968425292651	0.6101360362763404	train	1	5, 25, 50, 75, 100, 125
8	0.5	0.5	0.0	0.0	train	1	5, 25, 50, 75, 100, 125
9	0.618765004001067	0.6187650040010669	0.6138269555138249	0.647746065617498	train	1	5, 25, 50, 75, 100, 125
10	0.5948652974126434	0.5948652974126434	0.5893614520225351	0.6476660442784743	train	1	5, 25, 50, 75, 100, 125
11	0.5	0.5	0.0	0.0	train	1	5, 25, 50, 75, 100, 125
12	0.6254867964790611	0.6254867964790611	0.6087062848146261	0.7041077620698853	train	1	5, 25, 50, 75, 100, 125
13	0.5865697519338491	0.5865697519338491	0.5808210996176415	0.6223259535876233	train	1	5, 25, 50, 75, 100, 125
14	0.5	0.5	0.0	0.0	train	1	5, 25, 50, 75, 100, 125
15	0.6307015204054415	0.6307015204054415	0.628564104169693	0.6455321419045079	train	1	5, 25, 50, 75, 100, 125
16	0.584502534009069	0.584502534009069	0.5875844263431373	0.5687116564417178	train	1	5, 25, 50, 75, 100, 125
17	0.5	0.5	0.0	0.0	train	1	5, 25, 50, 75, 100, 125
18	0.620005334755935	0.6200053347559349	0.6173375801339965	0.631875166711123	train	1	5, 25, 50, 75, 100, 125
19	0.5895038676980527	0.5895038676980529	0.5898838769582283	0.5899973326220325	train	1	5, 25, 50, 75, 100, 125
20	0.5	0.5	0.0	0.0	train	1	5, 25, 50, 75, 100, 125
21	0.6279807948786343	0.6279807948786343	0.6314473030294535	0.6172846092291278	train	1	5, 25, 50, 75, 100, 125
22	0.5896238997065884	0.5896238997065884	0.5864313741584123	0.6083488930381435	train	1	5, 25, 50, 75, 100, 125
23	0.5	0.5	0.0	0.0	train	1	5, 25, 50, 75, 100, 125
24	0.6296345692184584	0.6296345692184582	0.6304996913721874	0.6344625233395572	train	1	5, 25, 50, 75, 100, 125
25	0.5795145372099226	0.5795145372099226	0.5811245002292911	0.5747666044278474	train	1	5, 25, 50, 75, 100, 125
26	0.5	0.5	0.0	0.0	train	1	5, 25, 50, 75, 100, 125
